Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Basefoot_link,0.00130995866681949,-0.0117757503843343,0.297246416245947,0,0,0,54.1208510200044,0.672843543194726,-0.000997233810236771,0.0326110289980858,0.803082016177958,-0.000232742885759396,0.964357790467748,0,0,0,0,0,0,package://hahaa/meshes/Basefoot_link.STL,0.772549019607843,0.752941176470588,0.733333333333333,1,0,0,0,0,0,0,package://hahaa/meshes/Basefoot_link.STL,,slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-12;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-11;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-10;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-8;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-7;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-5;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-4;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-3;fame-1-1/indyCB-1-1;fame-1-1/Hinge-1-2;fame-1-1/slotted pan head screw_iso123(ISO 1580 - M5 x 30 - 30N)-21-1-1;fame-1-1/slotted countersunk flscrew_iso(ISO 2009 - M4 x 6 - 6N)-1-2;fame-1-1/slotted countersunk flscrew_iso(ISO 2009 - M4 x 6 - 6N)-1-1;fame-1-1/Compression_Sensor_FCPC-5t-1-1;fame-1-1/Hinge-1-4;fame-1-1/slotted pan head screw_isoneww(ISO 1580 - M5 x 25 - 25N)-17-1-1;fame-1-1/Hinge-1-3;fame-1-1/slotted countersunk flscrew_iso(ISO 2009 - M4 x 6 - 6N)-1-3;fame-1-1/slotted pan head screw_o(ISO 1580 - M5 x 30 - 30N)-22-1-1;fame-1-1/slotted countersunk flscrew_iso(ISO 2009 - M4 x 8 - 8N)-1-1;fame-1-1/slotted pan head screw_o(ISO 1580 - M5 x 30 - 30N)-23-1-1;fame-1-1/slotted pan head screw_isoneww(ISO 1580 - M5 x 25 - 25N)-6-1-1;fame-1-1/t_dd-9-1-1;fame-1-1/slotted pan head scr(ISO 1580 - M5 x 30 - 30N)-24-1-1;fame-1-1/cua-1-1;fame-1-1/Hinge-1-1;fame-1-1/slotted countersunk flscrew_iso(ISO 2009 - M4 x 8 - 8N)-1-2;fame-1-1/d__thùng-1-1;fame-1-1/t_dd-7-1-1;fame-1-1/Shaped Aluminium 20 cua truot-36-1-1;fame-1-1/d_-3-1-1;fame-1-1/Part4-2-1-1;fame-1-1/Part4-1-1-1;fame-1-1/t_dd-6-1-1;fame-1-1/t_cac-4-1-1;fame-1-1/t_cac-1-1-1;fame-1-1/t_dd-1-2;fame-1-1/shaped al-14-1-1;fame-1-1/shaped al-12-1-1;fame-1-1/Door handle-1-2;fame-1-1/shaped al-1-4;fame-1-1/Shaped Aluminium 20 cua truot - Copy-11-1-1;fame-1-1/Shaped Aluminium 20 cua truot-1-6;fame-1-1/Shaped Aluminium 20 cua truot-1-2;fame-1-1/Shaped Aluminium 20 cua truot-1-1;fame-1-1/Battle Born 10012 stl.step-1-1;fame-1-1/thùng_2-1-1;fame-1-1/Shaped Aluminium 20 cua truot - Copy-2-1-1;fame-1-1/Shaped Aluminium 20 cua truot - Copy-12-1-1;fame-1-1/Shaped Aluminium 20 cua truot-1-5;fame-1-1/Shaped Aluminium 20 cua truot-1-3;fame-1-1/thùng_1-2-1-1;fame-1-1/Shaped Aluminium 20 cua truot-1-4;fame-1-1/shaped al-1-1;fame-1-1/Shaped Aluminium 20 cua truot - Copy-1-1-1;fame-1-1/Shaped Aluminium 20 cua truot-1-9;fame-1-1/t_dd-5-1-1;fame-1-1/Shaped Aluminium 20 cua truot-1-11;fame-1-1/Shaped Aluminium 20 cua truot-1-10;fame-1-1/Shaped Aluminium 20 cua truot-1-8;fame-1-1/t_dd-1-1;fame-1-1/Door handle-1-1;fame-1-1/shaped al-1-2;fame-1-1/shaped al-1-3;fame-1-1/Shaped Aluminium 20 cua truot-1-7;fame-1-1/Shaped Aluminium 20 cua truot-1-12;fame-1-1/2020 corner-2-70;fame-1-1/2020 corner-2-71;fame-1-1/2020 corner-2-67;fame-1-1/2020 corner-2-65;fame-1-1/2020 corner-2-47;fame-1-1/2020 corner-2-58;fame-1-1/2020 corner-2-59;fame-1-1/2020 corner-2-69;fame-1-1/2020 corner-2-68;fame-1-1/2020 corner-2-61;fame-1-1/2020 corner-2-55;fame-1-1/2020 corner-2-46;fame-1-1/2020 corner-2-54;fame-1-1/2020 corner-2-64;fame-1-1/2020 corner-2-60;fame-1-1/2020 corner-2-53;fame-1-1/2020 corner-2-48;fame-1-1/2020 corner-2-56;fame-1-1/2020 corner-2-49;fame-1-1/2020 corner-2-73;fame-1-1/2020 corner-2-57;fame-1-1/2020 corner-2-52;fame-1-1/2020 corner-2-50;fame-1-1/2020 corner-2-72;fame-1-1/2020 corner-2-63;fame-1-1/2020 corner-2-66;fame-1-1/2020 corner-2-51;fame-1-1/2020 corner-2-62;fame-1-1/2020 corner-2-45;fame-1-1/2020 corner-2-44;fame-1-1/2020 corner-2-41;fame-1-1/2020 corner-2-39;fame-1-1/2020 corner-2-37;fame-1-1/2020 corner-2-35;fame-1-1/2020 corner-2-32;fame-1-1/2020 corner-2-31;fame-1-1/2020 corner-2-24;fame-1-1/2020 corner-2-23;fame-1-1/2020 corner-2-21;fame-1-1/2020 corner-2-33;fame-1-1/2020 corner-2-20;fame-1-1/2020 corner-2-14;fame-1-1/2020 corner-2-19;fame-1-1/2020 corner-2-25;fame-1-1/2020 corner-2-28;fame-1-1/2020 corner-2-30;fame-1-1/2020 corner-2-27;fame-1-1/2020 corner-2-18;fame-1-1/2020 corner-2-17;fame-1-1/2020 corner-2-15;fame-1-1/2020 corner-2-16;fame-1-1/2020 corner-2-22;fame-1-1/2020 corner-2-43;fame-1-1/2020 corner-2-42;fame-1-1/2020 corner-2-40;fame-1-1/2020 corner-2-38;fame-1-1/2020 corner-2-36;fame-1-1/2020 corner-2-34;fame-1-1/2020 corner-2-29;fame-1-1/2020 corner-2-26;fame-1-1/2020 corner-2-13;fame-1-1/2020 corner-2-11;fame-1-1/2020 corner-2-9;fame-1-1/2020 corner-2-4;fame-1-1/2020 corner-2-5;fame-1-1/2020 corner-2-7;fame-1-1/2020 corner-2-1;fame-1-1/2020 corner-2-3;fame-1-1/2020 corner-2-6;fame-1-1/AVATECH DB-1-1;fame-1-1/2020 corner-2-2;fame-1-1/2020 corner-1-1-1;fame-1-1/2020 corner-2-12;fame-1-1/2020 corner-2-10;fame-1-1/2020 corner-2-8;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-1;socket head cap screw_iso(ISO 4762 M8 x 25 - 25N)-1-5;socket head cap screw_iso(ISO 4762 M8 x 25 - 25N)-1-3;socket head cap screw_iso(ISO 4762 M8 x 25 - 25N)-1-2;socket head cap screw_iso(ISO 4762 M8 x 25 - 25N)-1-1;Part1-1-1;Bánh xích - Copy-1-1/Tr_c b_ d_ng-1-1;Bánh xích - Copy-1-1/chassis-1-1;Bánh xích - Copy-1-1/Tr_c-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_rotor-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_ensemble arbre de sortie-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_corps-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_câble-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_joint à lèvre-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_cale rlt2-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_bague caoutchouc-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_rondelle ondulée 25-19-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_couvercle-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_arbre de sortie-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_vis M4b-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/then-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_fond-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_ensemble vis couvercle-10-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_ensemble vis couvercle-9-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_vis M4-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_passe fil-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_nez-1-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_ensemble vis couvercle-11-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_ensemble vis couvercle-8-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_collecteur-2-1;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_vis M4-1-2;Bánh xích - Copy-1-1/Moteur DC - MY1016Z - Copy-1-1/1016Z_stator-2-1/1016Z_vis M4-1-3;Bánh xích - Copy-1-1/Bánh xích-1-1/Tr_c b_ d_ng-1-1;Bánh xích - Copy-1-1/Bánh xích-1-1/Tr_c-1-1;Bánh xích - Copy-1-1/Bánh xích-1-1/EWJ25E10L-3-1/EWJ25E_Shaft-1-1;Bánh xích - Copy-1-1/Bánh xích-1-1/EWJ25E10L-3-1/EWJ25E10L1_Case-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_câble-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_vis M4b-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_bague caoutchouc-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/then-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_arbre de sortie-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_corps-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_couvercle-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_cale rlt2-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_rondelle ondulée 25-19-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_passe fil-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_vis M4-1-2;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_nez-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_vis M4-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_joint à lèvre-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_vis M4-1-3;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_ensemble vis couvercle-15-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_ensemble vis couvercle-14-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_fond-1-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_ensemble vis couvercle-13-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_ensemble vis couvercle-12-1;Bánh xích - Copy-1-1/1016Z_stator-3-1/1016Z_collecteur-3-1;Bánh xích - Copy-1-1/EWJ25E10L-2-1;Door handle-1-1;baserobot2-1-1;Body2-1-1;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-9;socket head cap screw_iso(ISO 4762 M8 x 25 - 25N)-1-6;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-6;socket head cap screw_iso(ISO 4762 M8 x 25 - 25N)-1-4;Body1-1-1;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-2;slotted pn head screw_iso(ISO 1580 - M5 x 25 - 25N)-1-4;slotted pn head screw_iso(ISO 1580 - M5 x 25 - 25N)-1-2;slotted pn head screw_iso(ISO 1580 - M5 x 25 - 25N)-1-1;sc beam_iso(SC 220x205.023553044291)-1-1;masked-1-1-1;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-11;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-8;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-4;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-1;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-22;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-15;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-21;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-13;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-20;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-19;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-17;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-16;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-7;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-24;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-14;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-23;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-26;slotted pn head screw_iso(ISO 1580 - M5 x 25 - 25N)-1-3;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-9;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-6;bas-1-1;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-2;head screw_iso(PreviewCfg)-1-1;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-10;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-5;head screw_iso(ISO 1580 - M2.5 x 6 - 6N)-1-3;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-25;slotted pan head screw_isoneww(ISO 1580 - M5 x 20 - 20N)-1-18;Body6-1-1;Body5-1-1;Body4-1-1;Body3-1-1,Base_Foot_Link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
